crop_path,word_text,char_indices,word_length,language
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\95f46f32-f681-4180-b34c-f62414e51b89_word2.jpg,ভাইয়ের,43 56 5 45 2 65 46,7,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\95f46f32-f681-4180-b34c-f62414e51b89_word3.jpg,রক্তে,46 19 71 34 65,5,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\95f46f32-f681-4180-b34c-f62414e51b89_word4.jpg,রাঙানো,46 56 23 56 38 69,6,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\95f46f32-f681-4180-b34c-f62414e51b89_word5.jpg,একুশে,13 19 59 52 65,5,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\95f46f32-f681-4180-b34c-f62414e51b89_word6.jpg,ফেব্রুয়ারি,41 65 42 71 46 59 45 2 56 46 57,11,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\95f46f32-f681-4180-b34c-f62414e51b89_word7.jpg, আমি,2 4 44 57,4,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\95f46f32-f681-4180-b34c-f62414e51b89_word8.jpg,কি,19 57,2,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\95f46f32-f681-4180-b34c-f62414e51b89_word9.jpg,ভুলিতে,43 59 48 57 34 65,6,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\95f46f32-f681-4180-b34c-f62414e51b89_word10.jpg,পারি,40 56 46 57,4,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\95f46f32-f681-4180-b34c-f62414e51b89_word11.jpg,ছেলেহারা,25 65 48 65 55 56 46 56,8,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\95f46f32-f681-4180-b34c-f62414e51b89_word12.jpg,শত,52 34,2,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\95f46f32-f681-4180-b34c-f62414e51b89_word13.jpg,মায়ের,44 56 45 2 65 46,6,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\95f46f32-f681-4180-b34c-f62414e51b89_word14.jpg, অশ্রু-,2 3 52 71 46 59 153,7,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\95f46f32-f681-4180-b34c-f62414e51b89_word15.jpg,গড়া,21 31 2 56,4,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\95f46f32-f681-4180-b34c-f62414e51b89_word16.jpg,এ,13,1,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\95f46f32-f681-4180-b34c-f62414e51b89_word17.jpg,ফেব্রুয়ারি,41 65 42 71 46 59 45 2 56 46 57,11,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\95f46f32-f681-4180-b34c-f62414e51b89_word18.jpg,আমি,4 44 57,3,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\95f46f32-f681-4180-b34c-f62414e51b89_word19.jpg,কি,19 57,2,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\95f46f32-f681-4180-b34c-f62414e51b89_word20.jpg,ভুলিতে,43 59 48 57 34 65,6,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\95f46f32-f681-4180-b34c-f62414e51b89_word21.jpg,পারি,40 56 46 57,4,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\95f46f32-f681-4180-b34c-f62414e51b89_word22.jpg, আমার,2 4 44 56 46,5,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\95f46f32-f681-4180-b34c-f62414e51b89_word23.jpg,সোনার,54 69 38 56 46,5,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\95f46f32-f681-4180-b34c-f62414e51b89_word24.jpg,দেশের,36 65 52 65 46,5,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\95f46f32-f681-4180-b34c-f62414e51b89_word25.jpg,রক্তে,46 19 71 34 65,5,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\95f46f32-f681-4180-b34c-f62414e51b89_word26.jpg,রাঙানো,46 56 23 56 38 69,6,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\95f46f32-f681-4180-b34c-f62414e51b89_word27.jpg,ফেব্রুয়ারি,41 65 42 71 46 59 45 2 56 46 57,11,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\95f46f32-f681-4180-b34c-f62414e51b89_word28.jpg, আমি,2 4 44 57,4,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\95f46f32-f681-4180-b34c-f62414e51b89_word29.jpg,কি,19 57,2,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\95f46f32-f681-4180-b34c-f62414e51b89_word30.jpg,ভুলিতে,43 59 48 57 34 65,6,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\95f46f32-f681-4180-b34c-f62414e51b89_word31.jpg,পারি।,40 56 46 57 2,5,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\51fb896d-5c37-456c-83c4-7908d642097b_word1.jpg,"মা,",44 56 148,3,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\51fb896d-5c37-456c-83c4-7908d642097b_word2.jpg,তুমি,34 59 44 57,4,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\51fb896d-5c37-456c-83c4-7908d642097b_word3.jpg,এই,13 5,2,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\51fb896d-5c37-456c-83c4-7908d642097b_word4.jpg,মুহুর্তে,44 59 55 59 46 71 34 65,8,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\51fb896d-5c37-456c-83c4-7908d642097b_word5.jpg, আমাকে,2 4 44 56 19 65,6,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\51fb896d-5c37-456c-83c4-7908d642097b_word6.jpg,দেখলে,36 65 20 48 65,5,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\51fb896d-5c37-456c-83c4-7908d642097b_word7.jpg,চিনতে,24 57 38 34 65,5,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\51fb896d-5c37-456c-83c4-7908d642097b_word8.jpg,পারবে,40 56 46 42 65,5,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\51fb896d-5c37-456c-83c4-7908d642097b_word9.jpg,না।,38 56 2,3,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\51fb896d-5c37-456c-83c4-7908d642097b_word10.jpg,বিশাল,42 57 52 56 48,5,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\51fb896d-5c37-456c-83c4-7908d642097b_word11.jpg,বাবরি,42 56 42 46 57,5,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\51fb896d-5c37-456c-83c4-7908d642097b_word12.jpg,"চুল,",24 59 48 148,4,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\51fb896d-5c37-456c-83c4-7908d642097b_word13.jpg,মুখভর্তি,44 59 20 43 46 71 34 57,8,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\51fb896d-5c37-456c-83c4-7908d642097b_word14.jpg,দাড়ি,36 56 31 2 57,5,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\51fb896d-5c37-456c-83c4-7908d642097b_word15.jpg,গোঁফ।,21 69 72 41 2,5,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\51fb896d-5c37-456c-83c4-7908d642097b_word16.jpg,যদিও,45 36 57 17,4,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\51fb896d-5c37-456c-83c4-7908d642097b_word17.jpg, আমি,2 4 44 57,4,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\51fb896d-5c37-456c-83c4-7908d642097b_word18.jpg,নিজের,38 57 26 65 46,5,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\51fb896d-5c37-456c-83c4-7908d642097b_word19.jpg,চেহারাটা,24 65 55 56 46 56 29 56,8,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\51fb896d-5c37-456c-83c4-7908d642097b_word20.jpg,বহুদিন,42 55 59 36 57 38,6,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\51fb896d-5c37-456c-83c4-7908d642097b_word21.jpg,দেখি,36 65 20 57,4,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\51fb896d-5c37-456c-83c4-7908d642097b_word22.jpg,না,38 56,2,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\51fb896d-5c37-456c-83c4-7908d642097b_word23.jpg,কারণ,19 56 46 33,4,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\51fb896d-5c37-456c-83c4-7908d642097b_word24.jpg,এখানে,13 20 56 38 65,5,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\51fb896d-5c37-456c-83c4-7908d642097b_word25.jpg,কোনো,19 69 38 69,4,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\51fb896d-5c37-456c-83c4-7908d642097b_word26.jpg, আয়না,2 4 45 2 38 56,6,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\51fb896d-5c37-456c-83c4-7908d642097b_word27.jpg,নেই।,38 65 5 2,4,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\025cd023-7dfb-49b5-98d0-445c6aed24ea_word1.jpg,১৮৯৪,138 145 146 141,4,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\025cd023-7dfb-49b5-98d0-445c6aed24ea_word2.jpg,সালে,54 56 48 65,4,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\025cd023-7dfb-49b5-98d0-445c6aed24ea_word3.jpg,তিনি,34 57 38 57,4,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\025cd023-7dfb-49b5-98d0-445c6aed24ea_word4.jpg,কলকাতার,19 48 19 56 34 56 46,7,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\025cd023-7dfb-49b5-98d0-445c6aed24ea_word5.jpg,টাউন,29 56 7 38,4,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\025cd023-7dfb-49b5-98d0-445c6aed24ea_word6.jpg,হলে,55 48 65,3,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\025cd023-7dfb-49b5-98d0-445c6aed24ea_word7.jpg,তাঁর,34 56 72 46,4,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\025cd023-7dfb-49b5-98d0-445c6aed24ea_word8.jpg, আবিষ্কারের,2 4 42 57 53 71 19 56 46 65 46,11,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\025cd023-7dfb-49b5-98d0-445c6aed24ea_word9.jpg,কয়েকটি,19 45 2 65 19 29 57,7,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\025cd023-7dfb-49b5-98d0-445c6aed24ea_word10.jpg,জিনিস,26 57 38 57 54,5,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\025cd023-7dfb-49b5-98d0-445c6aed24ea_word11.jpg,প্রকাশ্যে,40 71 46 19 56 52 71 45 65,9,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\025cd023-7dfb-49b5-98d0-445c6aed24ea_word12.jpg,দেখান।,36 65 20 56 38 2,6,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\025cd023-7dfb-49b5-98d0-445c6aed24ea_word13.jpg,তিনি,34 57 38 57,4,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\025cd023-7dfb-49b5-98d0-445c6aed24ea_word14.jpg,এক,13 19,2,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\025cd023-7dfb-49b5-98d0-445c6aed24ea_word15.jpg,ঘরে,22 46 65,3,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\025cd023-7dfb-49b5-98d0-445c6aed24ea_word16.jpg,বৈদ্যুতিক,42 66 36 71 45 59 34 57 19,9,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\025cd023-7dfb-49b5-98d0-445c6aed24ea_word17.jpg,সংকেত,54 73 19 65 34,5,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\025cd023-7dfb-49b5-98d0-445c6aed24ea_word18.jpg,তৈরি,34 66 46 57,4,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\025cd023-7dfb-49b5-98d0-445c6aed24ea_word19.jpg,করে,19 46 65,3,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\025cd023-7dfb-49b5-98d0-445c6aed24ea_word20.jpg,বিনা,42 57 38 56,4,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\025cd023-7dfb-49b5-98d0-445c6aed24ea_word21.jpg,তারে,34 56 46 65,4,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\025cd023-7dfb-49b5-98d0-445c6aed24ea_word22.jpg, অন্য,2 3 38 71 45,5,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\025cd023-7dfb-49b5-98d0-445c6aed24ea_word23.jpg,ঘরে,22 46 65,3,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\025cd023-7dfb-49b5-98d0-445c6aed24ea_word24.jpg,রাখা,46 56 20 56,4,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\025cd023-7dfb-49b5-98d0-445c6aed24ea_word25.jpg,বারুদে,42 56 46 59 36 65,6,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\025cd023-7dfb-49b5-98d0-445c6aed24ea_word26.jpg, আগুন,2 4 21 59 38,5,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\025cd023-7dfb-49b5-98d0-445c6aed24ea_word27.jpg,লাগিয়ে,48 56 21 57 45 2 65,7,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\025cd023-7dfb-49b5-98d0-445c6aed24ea_word28.jpg,দেন।,36 65 38 2,4,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\10ad398d-0885-4b9a-ba71-71ff74296892_word1.jpg,কেউ,19 65 7,3,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\10ad398d-0885-4b9a-ba71-71ff74296892_word2.jpg,"মালা,",44 56 48 56 148,5,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\10ad398d-0885-4b9a-ba71-71ff74296892_word3.jpg,কেউ,19 65 7,3,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\10ad398d-0885-4b9a-ba71-71ff74296892_word4.jpg,তসবি,34 54 42 57,4,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\10ad398d-0885-4b9a-ba71-71ff74296892_word5.jpg,"গলায়,",21 48 56 45 2 148,6,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\10ad398d-0885-4b9a-ba71-71ff74296892_word6.jpg,তাইতে,34 56 5 34 65,5,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\10ad398d-0885-4b9a-ba71-71ff74296892_word7.jpg,কি,19 57,2,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\10ad398d-0885-4b9a-ba71-71ff74296892_word8.jpg,জাত,26 56 34,3,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\10ad398d-0885-4b9a-ba71-71ff74296892_word9.jpg,ভিন্ন,43 57 38 71 38,5,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\10ad398d-0885-4b9a-ba71-71ff74296892_word10.jpg,"বলায়,",42 48 56 45 2 148,6,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\10ad398d-0885-4b9a-ba71-71ff74296892_word11.jpg,যাওয়া,45 56 17 45 2 56,6,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\10ad398d-0885-4b9a-ba71-71ff74296892_word12.jpg,কিংবা,19 57 73 42 56,5,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\10ad398d-0885-4b9a-ba71-71ff74296892_word13.jpg,আসার,4 54 56 46,4,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\10ad398d-0885-4b9a-ba71-71ff74296892_word14.jpg,বেলায়,42 65 48 56 45 2,6,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\10ad398d-0885-4b9a-ba71-71ff74296892_word15.jpg,জেতের,26 65 34 65 46,5,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\10ad398d-0885-4b9a-ba71-71ff74296892_word16.jpg,চিহ্ন,24 57 55 71 38,5,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\10ad398d-0885-4b9a-ba71-71ff74296892_word17.jpg, রয়,2 46 45 2,4,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\10ad398d-0885-4b9a-ba71-71ff74296892_word18.jpg,কার,19 56 46,3,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\10ad398d-0885-4b9a-ba71-71ff74296892_word19.jpg,রে।,46 65 2,3,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\9d6e7901-63a3-4c53-8279-75a039ea32f3_word1.jpg,বাংলা,42 56 73 48 56,5,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\9d6e7901-63a3-4c53-8279-75a039ea32f3_word2.jpg,সনের,54 38 65 46,4,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\9d6e7901-63a3-4c53-8279-75a039ea32f3_word3.jpg,প্রথম,40 71 46 35 44,5,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\9d6e7901-63a3-4c53-8279-75a039ea32f3_word4.jpg,মাসের,44 56 54 65 46,5,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\9d6e7901-63a3-4c53-8279-75a039ea32f3_word5.jpg,নাম,38 56 44,3,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\9d6e7901-63a3-4c53-8279-75a039ea32f3_word6.jpg,বৈশাখ।,42 66 52 56 20 2,6,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\9d6e7901-63a3-4c53-8279-75a039ea32f3_word7.jpg,পয়লা,40 45 2 48 56,5,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\9d6e7901-63a3-4c53-8279-75a039ea32f3_word8.jpg,বৈশাখ,42 66 52 56 20,5,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\9d6e7901-63a3-4c53-8279-75a039ea32f3_word9.jpg,বাঙালির,42 56 23 56 48 57 46,7,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\9d6e7901-63a3-4c53-8279-75a039ea32f3_word10.jpg,নবর্বষ,38 42 46 71 42 53,6,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\9d6e7901-63a3-4c53-8279-75a039ea32f3_word11.jpg,উৎসব।,7 2 54 42 2,5,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\9d6e7901-63a3-4c53-8279-75a039ea32f3_word12.jpg,নবর্বষ,38 42 46 71 42 53,6,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\9d6e7901-63a3-4c53-8279-75a039ea32f3_word13.jpg,সকল,54 19 48,3,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\9d6e7901-63a3-4c53-8279-75a039ea32f3_word14.jpg,দেশের,36 65 52 65 46,5,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\9d6e7901-63a3-4c53-8279-75a039ea32f3_word15.jpg,সকল,54 19 48,3,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\9d6e7901-63a3-4c53-8279-75a039ea32f3_word16.jpg,জাতিরই,26 56 34 57 46 5,6,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\9d6e7901-63a3-4c53-8279-75a039ea32f3_word17.jpg,আনন্দ,4 38 38 71 36,5,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\9d6e7901-63a3-4c53-8279-75a039ea32f3_word18.jpg,উৎসবের,7 2 54 42 65 46,6,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\9d6e7901-63a3-4c53-8279-75a039ea32f3_word19.jpg,দিন!,36 57 38 151,4,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\9d6e7901-63a3-4c53-8279-75a039ea32f3_word20.jpg,শুধু,52 59 37 59,4,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\9d6e7901-63a3-4c53-8279-75a039ea32f3_word21.jpg, আনন্দ,2 4 38 38 71 36,6,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\9d6e7901-63a3-4c53-8279-75a039ea32f3_word22.jpg, উচ্ছ্বাসই,2 7 24 71 25 71 42 56 54 5,10,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\9d6e7901-63a3-4c53-8279-75a039ea32f3_word23.jpg,"না,",38 56 148,3,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\9d6e7901-63a3-4c53-8279-75a039ea32f3_word24.jpg,সকল,54 19 48,3,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\9d6e7901-63a3-4c53-8279-75a039ea32f3_word25.jpg,মানুষের,44 56 38 59 53 65 46,7,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\9d6e7901-63a3-4c53-8279-75a039ea32f3_word26.jpg,জন্য,26 38 71 45,4,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\9d6e7901-63a3-4c53-8279-75a039ea32f3_word27.jpg,কল্যাণ,19 48 71 45 56 33,6,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\9d6e7901-63a3-4c53-8279-75a039ea32f3_word28.jpg,কামনারও,19 56 44 38 56 46 17,7,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\9d6e7901-63a3-4c53-8279-75a039ea32f3_word29.jpg,দিন!,36 57 38 151,4,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\8bed69b9-7ba9-446a-8ee9-6b243867a75e_word1.jpg,খুব,20 59 42,3,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\8bed69b9-7ba9-446a-8ee9-6b243867a75e_word2.jpg,ছোটবেলা,25 69 29 42 65 48 56,7,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\8bed69b9-7ba9-446a-8ee9-6b243867a75e_word3.jpg,থেকেই,35 65 19 65 5,5,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\8bed69b9-7ba9-446a-8ee9-6b243867a75e_word4.jpg, আমার,2 4 44 56 46,5,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\8bed69b9-7ba9-446a-8ee9-6b243867a75e_word5.jpg,ডাইরী,31 56 5 46 58,5,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\8bed69b9-7ba9-446a-8ee9-6b243867a75e_word6.jpg,লিখতে,48 57 20 34 65,5,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\8bed69b9-7ba9-446a-8ee9-6b243867a75e_word7.jpg,ভাল,43 56 48,3,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\8bed69b9-7ba9-446a-8ee9-6b243867a75e_word8.jpg,লাগে।,48 56 21 65 2,5,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\8bed69b9-7ba9-446a-8ee9-6b243867a75e_word9.jpg,এতে,13 34 65,3,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\8bed69b9-7ba9-446a-8ee9-6b243867a75e_word10.jpg, আমি,2 4 44 57,4,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\8bed69b9-7ba9-446a-8ee9-6b243867a75e_word11.jpg, আমার,2 4 44 56 46,5,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\8bed69b9-7ba9-446a-8ee9-6b243867a75e_word12.jpg,নিত্যদিনের,38 57 34 71 45 36 57 38 65 46,10,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\8bed69b9-7ba9-446a-8ee9-6b243867a75e_word13.jpg, উল্লেখযোগ্য,2 7 48 71 48 65 20 45 69 21 71 45,12,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\8bed69b9-7ba9-446a-8ee9-6b243867a75e_word14.jpg,ঘটনা,22 29 38 56,4,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\8bed69b9-7ba9-446a-8ee9-6b243867a75e_word15.jpg,লিখে,48 57 20 65,4,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\8bed69b9-7ba9-446a-8ee9-6b243867a75e_word16.jpg,রাখি।,46 56 20 57 2,5,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\8bed69b9-7ba9-446a-8ee9-6b243867a75e_word17.jpg,মন,44 38,2,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\8bed69b9-7ba9-446a-8ee9-6b243867a75e_word18.jpg,খারাপ,20 56 46 56 40,5,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\8bed69b9-7ba9-446a-8ee9-6b243867a75e_word19.jpg,থাকলে,35 56 19 48 65,5,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\8bed69b9-7ba9-446a-8ee9-6b243867a75e_word20.jpg,পুরনো,40 59 46 38 69,5,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\8bed69b9-7ba9-446a-8ee9-6b243867a75e_word21.jpg,কোন,19 69 38,3,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\8bed69b9-7ba9-446a-8ee9-6b243867a75e_word22.jpg,লিখা,48 57 20 56,4,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\8bed69b9-7ba9-446a-8ee9-6b243867a75e_word23.jpg,খুলে,20 59 48 65,4,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\8bed69b9-7ba9-446a-8ee9-6b243867a75e_word24.jpg,পড়ি।,40 31 2 57 2,5,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\8bed69b9-7ba9-446a-8ee9-6b243867a75e_word25.jpg,মনে,44 38 65,3,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\8bed69b9-7ba9-446a-8ee9-6b243867a75e_word26.jpg,পরে,40 46 65,3,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\8bed69b9-7ba9-446a-8ee9-6b243867a75e_word27.jpg,যায়,45 56 45 2,4,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\8bed69b9-7ba9-446a-8ee9-6b243867a75e_word28.jpg,সুন্দর,54 59 38 71 36 46,6,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\8bed69b9-7ba9-446a-8ee9-6b243867a75e_word29.jpg,স্মৃতিগুলো।,54 71 44 61 34 57 21 59 48 69 2,11,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\8bed69b9-7ba9-446a-8ee9-6b243867a75e_word30.jpg,মন,44 38,2,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\8bed69b9-7ba9-446a-8ee9-6b243867a75e_word31.jpg,ভাল,43 56 48,3,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\8bed69b9-7ba9-446a-8ee9-6b243867a75e_word32.jpg,হয়ে,55 45 2 65,4,bengali
